order_id,customer_id,order_date,store_id,store_name,region,product_id,product_name,category,subcategory,quantity,unit_price,discount_pct,revenue,cost,gross_margin,payment_method,channel,order_status,delivery_days,inventory_on_hand,reorder_level,seller_id,rating,return_flag
O001317,C0140,2025-04-04,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1239.25,1098.95,Debit Card,Web,Delivered,7,11,39,SELLER004,3,0
O001318,C0157,2025-07-17,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,4818.12,4104.33,Wallet,Mobile App,Delivered,8,30,46,SELLER005,4,0
O001319,C0174,2025-10-03,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,15838.24,12958.56,Net Banking,Store,Shipped,9,49,53,SELLER006,5,0
O001320,C0191,2025-01-16,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,0,1799,1007.44,791.56,UPI,Web,Processing,,68,25,SELLER007,1,0
O001321,C0208,2025-04-02,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,3247.92,2450.18,Credit Card,Mobile App,Returned,3,87,32,SELLER008,2,1
O001322,C0225,2025-07-15,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3913.43,2833.87,Debit Card,Store,Cancelled,,106,39,SELLER009,3,0
O001323,C0242,2025-10-01,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1235.83,1140.77,Wallet,Web,Delivered,5,125,46,SELLER010,4,0
O001324,C0009,2025-01-14,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,805.18,714.02,Net Banking,Mobile App,Delivered,6,144,53,SELLER011,5,0
O001325,C0026,2025-04-27,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,3022.92,2575.08,UPI,Store,Delivered,7,163,25,SELLER012,1,0
O001326,C0043,2025-07-13,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2506.43,2050.72,Credit Card,Web,Shipped,8,182,32,SELLER013,2,0
O001327,C0060,2025-10-26,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,3021.98,2374.42,Debit Card,Mobile App,Processing,,21,39,SELLER014,3,0
O001328,C0077,2025-01-12,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1210.77,913.38,Wallet,Store,Returned,2,40,46,SELLER015,4,1
O001329,C0094,2025-04-25,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,2040.67,1477.73,Net Banking,Web,Cancelled,,59,53,SELLER016,5,0
O001330,C0111,2025-07-11,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1558.44,1438.56,UPI,Mobile App,Delivered,4,78,25,SELLER017,1,0
O001331,C0128,2025-10-24,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12081.99,10714.21,Credit Card,Store,Delivered,5,97,32,SELLER018,2,0
O001332,C0145,2025-01-10,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1117.31,951.79,Debit Card,Web,Delivered,6,116,39,SELLER001,3,0
O001333,C0162,2025-04-23,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1214.57,993.73,Wallet,Mobile App,Shipped,7,135,46,SELLER002,4,0
O001334,C0179,2025-07-09,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4702.66,3694.94,Net Banking,Store,Processing,,154,53,SELLER003,5,0
O001335,C0196,2025-10-22,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,0,35996,20517.72,15478.28,UPI,Web,Returned,9,173,25,SELLER004,1,1
O001336,C0213,2025-01-08,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,991.25,717.8,Credit Card,Mobile App,Cancelled,,12,32,SELLER005,2,0
O001337,C0230,2025-04-21,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,2807.06,2591.14,Debit Card,Store,Delivered,3,31,39,SELLER006,3,0
O001338,C0247,2025-07-07,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3377.4,2995.05,Wallet,Web,Delivered,4,50,46,SELLER007,4,0
O001339,C0014,2025-10-20,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1207.87,1028.93,Net Banking,Mobile App,Delivered,5,69,53,SELLER008,5,0
O001340,C0031,2025-01-06,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1044.45,854.55,UPI,Store,Shipped,6,88,25,SELLER009,1,0
O001341,C0048,2025-04-19,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2978.14,2339.96,Credit Card,Web,Processing,,107,32,SELLER010,2,0
O001342,C0065,2025-07-05,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2460.86,1856.44,Debit Card,Mobile App,Returned,8,126,39,SELLER011,3,1
O001343,C0082,2025-10-18,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2956.03,2140.57,Wallet,Store,Cancelled,,145,46,SELLER012,4,0
O001344,C0099,2025-01-04,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1039.58,959.62,Net Banking,Web,Delivered,2,164,53,SELLER013,5,0
O001345,C0116,2025-04-17,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2330.94,2067.06,UPI,Mobile App,Delivered,3,183,25,SELLER014,1,0
O001346,C0133,2025-07-03,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1537.46,1309.69,Credit Card,Store,Delivered,4,22,32,SELLER015,2,0
O001347,C0150,2025-10-16,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,11878.02,9718.38,Debit Card,Web,Shipped,5,41,39,SELLER016,3,0
O001348,C0167,2025-01-02,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1094.32,859.83,Wallet,Mobile App,Processing,,60,46,SELLER017,4,0
O001349,C0184,2025-04-15,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1184.69,893.71,Net Banking,Store,Returned,7,79,53,SELLER018,5,1
O001350,C0201,2025-07-01,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,6088.26,4408.74,UPI,Web,Cancelled,,98,25,SELLER001,1,0
O001351,C0218,2025-10-14,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,17782.02,16414.18,Credit Card,Mobile App,Delivered,9,117,32,SELLER002,2,0
O001352,C0235,2025-01-27,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,858.12,760.98,Debit Card,Store,Delivered,2,136,39,SELLER003,3,0
O001353,C0002,2025-04-13,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2753.08,2345.22,Wallet,Web,Delivered,3,155,46,SELLER004,4,0
O001354,C0019,2025-07-26,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3298.68,2698.92,Net Banking,Mobile App,Shipped,4,174,53,SELLER005,5,0
O001355,C0036,2025-10-12,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1565.76,1230.24,UPI,Store,Processing,,13,25,SELLER006,1,0
O001356,C0053,2025-01-25,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,1028.31,775.74,Credit Card,Web,Returned,6,32,32,SELLER007,2,1
O001357,C0070,2025-04-11,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2922.16,2116.04,Debit Card,Mobile App,Cancelled,,51,39,SELLER008,3,0
O001358,C0087,2025-07-24,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2120.27,1957.18,Wallet,Store,Delivered,8,70,46,SELLER009,4,0
O001359,C0104,2025-10-10,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2542.3,2254.5,Net Banking,Web,Delivered,9,89,53,SELLER010,5,0
O001360,C0121,2025-01-23,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1349.46,1149.54,UPI,Mobile App,Delivered,2,108,25,SELLER011,1,0
O001361,C0138,2025-04-09,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2297.96,1880.14,Credit Card,Store,Shipped,3,127,32,SELLER012,2,0
O001362,C0155,2025-07-22,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1510.49,1186.81,Debit Card,Web,Processing,,146,39,SELLER013,3,0
O001363,C0172,2025-10-08,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11626.06,8770.54,Wallet,Mobile App,Returned,5,165,46,SELLER014,4,1
O001364,C0189,2025-01-21,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,1066.74,772.46,Net Banking,Store,Cancelled,,184,53,SELLER015,5,0
O001365,C0206,2025-04-07,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1350.96,1247.04,UPI,Web,Delivered,7,23,25,SELLER016,1,0
O001366,C0223,2025-07-20,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5285.24,4686.91,Credit Card,Mobile App,Delivered,8,42,32,SELLER017,2,0
O001367,C0240,2025-10-06,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,17494.06,14902.34,Debit Card,Store,Delivered,9,61,39,SELLER018,3,0
O001368,C0007,2025-01-19,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,841.03,688.12,Wallet,Web,Shipped,2,80,46,SELLER001,4,0
O001369,C0024,2025-04-05,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2687.1,2111.3,Net Banking,Mobile App,Processing,,99,53,SELLER002,5,0
O001370,C0041,2025-07-18,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4273.29,3223.71,UPI,Store,Returned,4,118,25,SELLER003,1,1
O001371,C0058,2025-10-04,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1540.6,1115.6,Credit Card,Web,Cancelled,,137,32,SELLER004,2,0
O001372,C0075,2025-01-17,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,888.73,820.37,Debit Card,Mobile App,Delivered,6,156,39,SELLER005,3,0
O001373,C0092,2025-04-03,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2521.9,2236.4,Wallet,Store,Delivered,7,175,46,SELLER006,4,0
O001374,C0109,2025-07-16,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2072.3,1765.3,Net Banking,Web,Delivered,8,14,53,SELLER007,5,0
O001375,C0126,2025-10-02,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3297.8,2698.2,UPI,Mobile App,Shipped,9,33,25,SELLER008,1,0
O001376,C0143,2025-01-15,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1329.47,1044.58,Credit Card,Store,Processing,,52,32,SELLER009,2,0
O001377,C0160,2025-04-01,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2256.17,1702.03,Debit Card,Web,Returned,3,71,39,SELLER010,3,1
O001378,C0177,2025-07-14,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,15,2547.45,1477.52,1069.93,Wallet,Mobile App,Cancelled,,90,46,SELLER011,4,0
O001379,C0194,2025-10-27,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,20,19196.8,9982.34,9214.46,Net Banking,Store,Delivered,5,109,53,SELLER012,5,0
O001380,C0211,2025-01-13,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,0,2299,1218.47,1080.53,UPI,Web,Delivered,6,128,25,SELLER013,1,0
O001381,C0228,2025-04-26,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1332.77,1135.33,Credit Card,Mobile App,Delivered,7,147,32,SELLER014,2,0
O001382,C0245,2025-07-12,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,5196.02,4251.28,Debit Card,Store,Shipped,8,166,39,SELLER015,3,0
O001383,C0012,2025-10-25,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,17134.1,13462.5,Wallet,Web,Processing,,185,46,SELLER016,4,0
O001384,C0029,2025-01-11,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,820.34,618.86,Net Banking,Mobile App,Returned,2,24,53,SELLER017,5,1
O001385,C0046,2025-04-24,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3478.84,2519.16,UPI,Store,Cancelled,,43,25,SELLER018,1,0
O001386,C0063,2025-07-10,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,3703.52,3418.63,Credit Card,Web,Delivered,4,62,32,SELLER001,2,0
O001387,C0080,2025-10-23,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1333.69,1182.71,Debit Card,Mobile App,Delivered,5,81,39,SELLER002,3,0
O001388,C0097,2025-01-09,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,871.64,742.51,Wallet,Store,Delivered,6,100,46,SELLER003,4,0
O001389,C0114,2025-04-22,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,20,4478.4,2463.12,2015.28,Net Banking,Web,Shipped,7,119,53,SELLER004,5,0
O001390,C0131,2025-07-08,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,0,4797,2686.32,2110.68,UPI,Mobile App,Processing,,138,25,SELLER005,1,0
O001391,C0148,2025-10-21,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,5,5696.2,3246.83,2449.37,Credit Card,Store,Returned,9,157,32,SELLER006,2,1
O001392,C0165,2025-01-07,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,10,2249.1,1304.48,944.62,Debit Card,Web,Cancelled,,176,39,SELLER007,3,0
O001393,C0182,2025-04-20,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,15,3738.3,1943.92,1794.38,Wallet,Mobile App,Delivered,3,15,46,SELLER008,4,0
O001394,C0199,2025-07-06,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,20,2397.6,1270.73,1126.87,Net Banking,Store,Delivered,4,34,53,SELLER009,5,0
O001395,C0216,2025-10-19,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,0,23996,12957.84,11038.16,UPI,Web,Delivered,5,53,25,SELLER010,1,0
O001396,C0233,2025-01-05,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,5,2184.05,1201.23,982.82,Credit Card,Mobile App,Shipped,6,72,32,SELLER011,2,0
O001397,C0250,2025-04-18,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1309.39,1028.81,Debit Card,Store,Processing,,91,39,SELLER012,3,0
O001398,C0017,2025-07-04,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,5085.8,3836.65,Wallet,Web,Returned,8,110,46,SELLER013,4,1
O001399,C0034,2025-10-17,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,16702.14,12094.66,Net Banking,Mobile App,Cancelled,,129,53,SELLER014,5,0
O001400,C0051,2025-01-03,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,0,1799,935.48,863.52,UPI,Store,Delivered,2,148,25,SELLER015,1,0
O001401,C0068,2025-04-16,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,3019.99,2678.11,Credit Card,Web,Delivered,3,167,32,SELLER016,2,0
O001402,C0085,2025-07-02,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3643.54,3103.76,Debit Card,Mobile App,Delivered,4,186,39,SELLER017,3,0
O001403,C0102,2025-10-15,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1307.13,1069.47,Wallet,Store,Shipped,5,25,46,SELLER018,4,0
O001404,C0119,2025-01-01,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,850.75,668.45,Net Banking,Web,Processing,,44,53,SELLER001,5,0
O001405,C0136,2025-04-14,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,3190.86,2407.14,UPI,Mobile App,Returned,7,63,25,SELLER002,1,1
O001406,C0153,2025-07-27,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2643.15,1914,Credit Card,Store,Cancelled,,82,32,SELLER003,2,0
O001407,C0170,2025-10-13,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,2806.13,2590.27,Debit Card,Web,Delivered,9,101,39,SELLER004,3,0
O001408,C0187,2025-01-26,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1125.8,998.35,Wallet,Mobile App,Delivered,2,120,46,SELLER005,4,0
O001409,C0204,2025-04-12,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,1899.94,1618.46,Net Banking,Store,Delivered,3,139,53,SELLER006,5,0
O001410,C0221,2025-07-25,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1648.35,1348.65,UPI,Web,Shipped,4,158,25,SELLER007,1,0
O001411,C0238,2025-10-11,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12765.87,10030.33,Credit Card,Mobile App,Processing,,177,32,SELLER008,2,0
O001412,C0005,2025-01-24,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1179.39,889.71,Debit Card,Store,Returned,6,16,39,SELLER009,3,1
O001413,C0022,2025-04-10,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1280.81,927.49,Wallet,Web,Cancelled,,35,46,SELLER010,4,0
O001414,C0039,2025-07-23,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4366.75,4030.85,Net Banking,Mobile App,Delivered,8,54,53,SELLER011,5,0
O001415,C0056,2025-10-09,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,0,35996,19077.88,16918.12,UPI,Store,Delivered,9,73,25,SELLER012,1,0
O001416,C0073,2025-01-22,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,922.89,786.16,Credit Card,Web,Delivered,2,92,32,SELLER013,2,0
O001417,C0090,2025-04-08,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,2969.01,2429.19,Debit Card,Mobile App,Shipped,3,111,39,SELLER014,3,0
O001418,C0107,2025-07-21,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3568.57,2803.88,Wallet,Store,Processing,,130,46,SELLER015,4,0
O001419,C0124,2025-10-07,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1274.98,961.82,Net Banking,Web,Returned,5,149,53,SELLER016,5,1
O001420,C0141,2025-01-20,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1101.42,797.58,UPI,Mobile App,Cancelled,,168,25,SELLER017,1,0
O001421,C0158,2025-04-06,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2765.41,2552.69,Credit Card,Store,Delivered,7,187,32,SELLER018,2,0
O001422,C0175,2025-07-19,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2288.17,2029.13,Debit Card,Web,Delivered,8,26,39,SELLER001,3,0
O001423,C0192,2025-10-05,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2752.16,2344.44,Wallet,Mobile App,Delivered,9,45,46,SELLER002,4,0
O001424,C0209,2025-01-18,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1099.56,899.64,Net Banking,Store,Shipped,2,64,53,SELLER003,5,0
O001425,C0226,2025-04-04,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2462.88,1935.12,UPI,Web,Processing,,83,25,SELLER004,1,0
O001426,C0243,2025-07-17,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1622.88,1224.27,Credit Card,Mobile App,Returned,4,102,32,SELLER005,2,1
O001427,C0010,2025-10-03,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,12525.91,9070.49,Debit Card,Store,Cancelled,,121,39,SELLER006,3,0
O001428,C0027,2025-01-16,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1016.16,937.99,Wallet,Web,Delivered,6,140,46,SELLER007,4,0
O001429,C0044,2025-04-02,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1101.55,976.85,Net Banking,Mobile App,Delivered,7,159,53,SELLER008,5,0
O001430,C0061,2025-07-15,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5668.38,4828.62,UPI,Store,Delivered,8,178,25,SELLER009,1,0
O001431,C0078,2025-10-01,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,18807.91,15388.29,Credit Card,Web,Shipped,9,17,32,SELLER010,2,0
O001432,C0095,2025-01-14,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,906.7,712.4,Debit Card,Mobile App,Processing,,36,39,SELLER011,3,0
O001433,C0112,2025-04-27,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2906.03,2192.27,Wallet,Store,Returned,3,55,46,SELLER012,4,1
O001434,C0129,2025-07-13,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3478.61,2518.99,Net Banking,Web,Cancelled,,74,53,SELLER013,5,0
O001435,C0146,2025-10-26,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1453.92,1342.08,UPI,Mobile App,Delivered,5,93,25,SELLER014,1,0
O001436,C0163,2025-01-12,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,956.15,847.9,Credit Card,Store,Delivered,6,112,32,SELLER015,2,0
O001437,C0180,2025-04-25,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2720.63,2317.57,Debit Card,Web,Delivered,7,131,39,SELLER016,3,0
O001438,C0197,2025-07-11,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2242.6,1834.85,Wallet,Mobile App,Shipped,8,150,46,SELLER017,4,0
O001439,C0214,2025-10-24,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2686.21,2110.59,Net Banking,Store,Processing,,169,53,SELLER018,5,0
O001440,C0231,2025-01-10,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1424.43,1074.57,UPI,Web,Returned,2,8,25,SELLER001,1,1
O001441,C0248,2025-04-23,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2423.3,1754.8,Credit Card,Mobile App,Cancelled,,27,32,SELLER002,2,0
O001442,C0015,2025-07-09,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1402.6,1294.7,Debit Card,Store,Delivered,4,46,39,SELLER003,3,0
O001443,C0032,2025-10-22,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,10810.2,9586.4,Wallet,Web,Delivered,5,65,46,SELLER004,4,0
O001444,C0049,2025-01-08,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,993.17,846.03,Net Banking,Mobile App,Delivered,6,84,53,SELLER005,5,0
O001445,C0066,2025-04-21,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1428.9,1169.1,UPI,Store,Shipped,7,103,25,SELLER006,1,0
O001446,C0083,2025-07-07,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5584.4,4387.75,Credit Card,Web,Processing,,122,32,SELLER007,2,0
O001447,C0100,2025-10-20,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,18465.95,13930.45,Debit Card,Mobile App,Returned,9,141,39,SELLER008,3,1
